Date,ID,Title,Artist,ISRC,Comments,,
9/9/2021,373180994,All Girls Are The Same,Juice WRLD,,86982,,
9/9/2021,1087503007,"5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez)",EST Gee,,886,,
9/9/2021,1091837809,You Are My High,DJ SNAKE,,735,,
9/9/2021,1114928860,Pure Souls,Kanye West,,730,,
9/9/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,5336,,
9/9/2021,1091891896,B Lovee - IYKYK,Mr. Tuned-In V2,,1022,,
9/9/2021,1109165722,"Captain Crunch Ft. BabyFace Ray, Sada Baby & Icewear Vezzo",Trippie Redd,,990,,
9/9/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,4394,,
9/9/2021,1114928842,Ok Ok,Kanye West,,1070,,
9/9/2021,1099546222,"Jack Harlow, Pooh Shiesty - SUVs (Black on Black)",Jack Harlow,,1865,,
9/9/2021,1118020186,Drake - You Only Live Twice (feat. Lil Wayne & Rick Ross),octobersveryown,,385,,
9/9/2021,1083312139,THE NUMBER YOU HAVE DIALED IS NOT IN SERVICE,$UICIDEBOY$,,1003,,
9/9/2021,855569809,HIM.,Jaywall,,3297,,
9/9/2021,977984449,DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE (TikTok) I walk in the spot 30 on me and some chops,Reelaxxx,,1748,,
9/9/2021,1118019970,Drake - Race My Mind,octobersveryown,,239,,
9/9/2021,1005564706,Hood Melody (feat. Youngboy Never Broke Again),DDG,,1852,,
9/9/2021,1060725400,"Lil Baby, Lil Durk, Travis Scott - Hats Off",Lil Baby,,2707,,
9/9/2021,1083311710,DEGENERATION IN THE KEY OF A MINOR,$UICIDEBOY$,,1081,,
9/9/2021,1109171392,Space Time,Trippie Redd,,699,,
12/9/2021,911978875,Canceled,Larray,,6296,,
12/9/2021,1118019910,Drake - Knife Talk (feat. 21 Savage & Project Pat),octobersveryown,,1337,,
12/9/2021,1118019811,Drake - Way 2 Sexy (feat. Future & Young Thug),octobersveryown,,1209,,
12/9/2021,1118019889,Drake - Champagne Poetry,octobersveryown,,1747,,
12/9/2021,1118019991,Drake - Girls Want Girls (feat. Lil Baby),octobersveryown,,1397,,
12/9/2021,1118019550,Drake - Fair Trade (feat. Travis Scott),octobersveryown,,1223,,
12/9/2021,1109157970,Matt Hardy 999 Ft. Juice WRLD,Trippie Redd,,5173,,
12/9/2021,1026185437,2055,Sleepy Hallow,,7802,,
12/9/2021,1102747825,Run It Up (feat. Sleepy Hallow & A Boogie Wit Da Hoodie),Sheff G,,1361,,
12/9/2021,1118019772,Drake - In The Bible (feat. Lil Durk & Giveon),octobersveryown,,673,,
12/9/2021,1118020210,Drake - TSU,octobersveryown,,727,,
12/9/2021,1083311806,LIFE IS BUT A STREAM~,$UICIDEBOY$,,1920,,
12/9/2021,1109170768,Rich MF Ft. Polo G & Lil Durk,Trippie Redd,,2193,,
12/9/2021,1118019982,Drake - Love All (feat. JAY-Z),octobersveryown,,612,,
12/9/2021,1118019595,Drake - Papis Home,octobersveryown,,684,,
12/9/2021,1118019694,Drake - No Friends In The Industry,octobersveryown,,620,,
12/9/2021,947724139,Jugaste y Sufr�feat. DannyLux),Eslabon Armado,,3485,,
12/9/2021,1118019856,Drake - N 2 Deep (feat. Future),octobersveryown,,527,,
12/9/2021,1083311779,"IF SELF-DESTRUCTION WAS AN OLYMPIC EVENT, I'D BE TONYA HARDING",$UICIDEBOY$,,1605,,
12/9/2021,1109914525,Betrayal Feat. Drake,Trippie Redd,,2245,,
12/9/2021,1109175157,Danny Phantom Ft. XXXTentacion,Trippie Redd,,3453,,
12/9/2021,1114928791,Off The Grid,Kanye West,,4161,,
12/9/2021,1083383002,Nevada,YoungBoy Never Broke Again,,2937,,
12/9/2021,1104731155,Rumors (feat. Cardi B),Lizzo,,2857,,
12/9/2021,1118019748,Drake - Pipe Down,octobersveryown,,356,,
12/9/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,8141,,
12/9/2021,1023058027,Polo G - RAPSTAR,POLO G,,29372,,
12/9/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,7086,,
12/9/2021,1118019826,Drake - 7am On Bridle Path,octobersveryown,,449,,
12/9/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,8274,,
12/9/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,24642,,
12/9/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,7123,,
12/9/2021,1114928752,Hurricane,Kanye West,,1919,,
12/9/2021,1113703852,family ties (with Kendrick Lamar),Baby Keem,,1165,,
12/9/2021,1032906976,Luvdrug (prod.Newrvge),Joey Melrose,,692,,
12/9/2021,1118019841,Drake - IMY2 (feat. Kid Cudi),octobersveryown,,788,,
12/9/2021,1114928674,Moon,Kanye West,,1315,,
12/9/2021,1109159653,Demon Time Ft. Ski Mask The Slump God,Trippie Redd,,2350,,
12/9/2021,1118019868,"Drake, Yebba - Yebbas Heartbreak",octobersveryown,,350,,
12/9/2021,1112857807,Lil Tecca - LOT OF ME,Lil Tecca ?,,547,,
12/9/2021,534244497,Lil Baby - Ready (feat. Gunna),Lil Baby,,3465,,
12/9/2021,1083311815,5 GRAND AT 8 TO 1,$UICIDEBOY$,,1354,,
12/9/2021,1118020186,Drake - You Only Live Twice (feat. Lil Wayne & Rick Ross),octobersveryown,,433,,
12/9/2021,1043855476,AVALON,$UICIDEBOY$,,4013,,
12/9/2021,1118019970,Drake - Race My Mind,octobersveryown,,278,,
12/9/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,11542,,
12/9/2021,1083312091,UGLIEST,$UICIDEBOY$,,1502,,
12/9/2021,1032039724,Antisocial (feat. Slump6s) [prod. Maajins aka chubby 13 yr old],BabySantana,,7268,,
12/9/2021,1107516598,What's Wrong,Rod Wave,,386,,
12/9/2021,1056690214,Tell Em,cochise,,10273,,
12/9/2021,1104913891,Paralyzed,Sueco,,1146,,
12/9/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,8910,,
12/9/2021,1118710048,Yvngxchris - Foolin Around (Best Version) (prod. by Yuskisx),UNDERGROUND,,759,,
12/9/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,23215,,
12/9/2021,1109163976,Super Cell,Trippie Redd,,1858,,
12/9/2021,1118019490,Drake - Fountains (feat. Tems),octobersveryown,,292,,
12/9/2021,813327142,3 Headed Goat feat. Lil Baby and Polo G,Lil Durk,,42238,,
12/9/2021,1115323483,G봠Busy (prod. Flansie Skimayne),Yeat,,2087,,
12/9/2021,743999932,9 Times Out Of 10 (feat. Lil Baby),Big Havi,,4620,,
12/9/2021,1118019763,Drake - Get Along Better (feat. Ty Dolla $ign),octobersveryown,,220,,
12/9/2021,1109164987,MP5 Ft. Sofaygo,Trippie Redd,,2490,,
12/9/2021,1096653319,Senseless,Kodak Black,,700,,
12/9/2021,1100228941,From the Block,Raw Youngin,,262,,
12/9/2021,1109168209,Supernatural,Trippie Redd,,1616,,
12/9/2021,983561995,Calling My Phone (feat. 6lack),Lil Tjay,,30413,,
12/9/2021,1034990764,Wockesha,MoneyBagg Yo,,4813,,
12/9/2021,1118020330,Drake - Fucking Fans,octobersveryown,,421,,
12/9/2021,1108272196,Kay Flock - Is Ya Ready,Kay Flock,,278,,
12/9/2021,1109172799,Molly Hearts,Trippie Redd,,1609,,
12/9/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,1197,,
12/9/2021,1020411538,4 Da Gang (with Roddy Ricch),42 Dugg,,4560,,
12/9/2021,816595933,Polo G - Martin & Gina,POLO G,,35341,,
12/9/2021,1104706267,Mind Of Melvin (feat. Lil Uzi Vert),YNW Melly,,1416,,
12/9/2021,1061728813,Late At Night,Roddy Ricch,,2727,,
12/9/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,19372,,
12/9/2021,1100807359,Lil Tecca - REPEAT IT feat. Gunna,Lil Tecca ?,,1745,,
12/9/2021,1118019964,Drake - The Remorse,octobersveryown,,298,,
12/9/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,2779,,
12/9/2021,1118066803,Turn Me Up (prod. SwanBeatz),2Floody,,90,,
12/9/2021,308686961,Dark Red,Steve Lacy,,2387,,
12/9/2021,1052667649,"Switch it Up (feat. G Herbo, No More Heroes)",Pooh Shiesty,,1471,,
12/9/2021,1087503007,"5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez)",EST Gee,,908,,
12/9/2021,373180994,All Girls Are The Same,Juice WRLD,,87111,,
12/9/2021,937006552,Lil Baby - On Me,Lil Baby,,17987,,
12/9/2021,1056040759,ft OGbobbybillions \,blueface,,2996,,
12/9/2021,1056306229,Touchable,Remble,,5577,,
12/9/2021,1109170156,Finish Line,Trippie Redd,,888,,
12/9/2021,977984449,DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE (TikTok) I walk in the spot 30 on me and some chops,Reelaxxx,,1764,,
12/9/2021,1116904462,HOT DEMON B!TCHES NEAR U ! ! ! w/ Night Lovell,CORPSE,,1561,,
12/9/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,5354,,
12/9/2021,1109165722,"Captain Crunch Ft. BabyFace Ray, Sada Baby & Icewear Vezzo",Trippie Redd,,1040,,
12/9/2021,1109166634,IPhone,Trippie Redd,,782,,
12/9/2021,1091891896,B Lovee - IYKYK,Mr. Tuned-In V2,,1038,,
12/9/2021,1005564706,Hood Melody (feat. Youngboy Never Broke Again),DDG,,1862,,
12/9/2021,1091837809,You Are My High,DJ SNAKE,,796,,
12/9/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,4458,,
12/9/2021,1083312043,MATERIALISM AS A MEANS TO AN END,$UICIDEBOY$,,2493,,
12/9/2021,1109171392,Space Time,Trippie Redd,,745,,
12/9/2021,1060725400,"Lil Baby, Lil Durk, Travis Scott - Hats Off",Lil Baby,,2730,,
12/9/2021,1099546222,"Jack Harlow, Pooh Shiesty - SUVs (Black on Black)",Jack Harlow,,1886,,
13/09/2021,911978875,Canceled,Larray,,6362,,
13/09/2021,1118019910,Drake - Knife Talk (feat. 21 Savage & Project Pat),octobersveryown,,1437,,
13/09/2021,1118019811,Drake - Way 2 Sexy (feat. Future & Young Thug),octobersveryown,,1294,,
13/09/2021,1118019889,Drake - Champagne Poetry,octobersveryown,,1800,,
13/09/2021,1118019991,Drake - Girls Want Girls (feat. Lil Baby),octobersveryown,,1437,,
13/09/2021,1118019550,Drake - Fair Trade (feat. Travis Scott),octobersveryown,,1254,,
13/09/2021,1109157970,Matt Hardy 999 Ft. Juice WRLD,Trippie Redd,,5230,,
13/09/2021,1026185437,2055,Sleepy Hallow,,7847,,
13/09/2021,1102747825,Run It Up (feat. Sleepy Hallow & A Boogie Wit Da Hoodie),Sheff G,,1466,,
13/09/2021,1118019772,Drake - In The Bible (feat. Lil Durk & Giveon),octobersveryown,,697,,
13/09/2021,1118020210,Drake - TSU,octobersveryown,,760,,
13/09/2021,1083311806,LIFE IS BUT A STREAM~,$UICIDEBOY$,,1952,,
13/09/2021,1109170768,Rich MF Ft. Polo G & Lil Durk,Trippie Redd,,2231,,
13/09/2021,1118019982,Drake - Love All (feat. JAY-Z),octobersveryown,,629,,
13/09/2021,1118019595,Drake - Papis Home,octobersveryown,,702,,
13/09/2021,1118019694,Drake - No Friends In The Industry,octobersveryown,,638,,
13/09/2021,947724139,Jugaste y Sufr�feat. DannyLux),Eslabon Armado,,3576,,
13/09/2021,1118019856,Drake - N 2 Deep (feat. Future),octobersveryown,,541,,
13/09/2021,1083311779,IF SELF-DESTRUCTION WAS AN OLYMPIC EVENT, I'D BE TONYA HARDING,,$UICIDEBOY$,1632,
13/09/2021,1109914525,Betrayal Feat. Drake,Trippie Redd,,2290,,
13/09/2021,1109175157,Danny Phantom Ft. XXXTentacion,Trippie Redd,,3480,,
13/09/2021,1114928791,Off The Grid,Kanye West,,4239,,
13/09/2021,1083383002,Nevada,YoungBoy Never Broke Again,,2955,,
13/09/2021,1104731155,Rumors (feat. Cardi B),Lizzo,,2877,,
13/09/2021,1118019748,Drake - Pipe Down,octobersveryown,,362,,
13/09/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,8234,,
13/09/2021,1023058027,Polo G - RAPSTAR,POLO G,,29411,,
13/09/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,7152,,
13/09/2021,1118019826,Drake - 7am On Bridle Path,octobersveryown,,461,,
13/09/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,8315,,
13/09/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,24664,,
13/09/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,7135,,
13/09/2021,1114928752,Hurricane,Kanye West,,1955,,
13/09/2021,1113703852,family ties (with Kendrick Lamar),Baby Keem,,1222,,
13/09/2021,1032906976,Luvdrug (prod.Newrvge),Joey Melrose,,731,,
13/09/2021,1118019841,Drake - IMY2 (feat. Kid Cudi),octobersveryown,,810,,
13/09/2021,1114928674,Moon,Kanye West,,1348,,
13/09/2021,1109159653,Demon Time Ft. Ski Mask The Slump God,Trippie Redd,,2378,,
13/09/2021,1118019868,Drake, Yebba - Yebbas Heartbreak,,octobersveryown,368,
13/09/2021,1112857807,Lil Tecca - LOT OF ME,Lil Tecca ?,,596,,
13/09/2021,534244497,Lil Baby - Ready (feat. Gunna),Lil Baby,,3481,,
13/09/2021,1083311815,5 GRAND AT 8 TO 1,$UICIDEBOY$,,1366,,
13/09/2021,1118020186,Drake - You Only Live Twice (feat. Lil Wayne & Rick Ross),octobersveryown,,443,,
13/09/2021,1043855476,AVALON,$UICIDEBOY$,,4022,,
13/09/2021,1118019970,Drake - Race My Mind,octobersveryown,,281,,
13/09/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,11552,,
13/09/2021,1083312091,UGLIEST,$UICIDEBOY$,,1506,,
13/09/2021,1032039724,Antisocial (feat. Slump6s) [prod. Maajins aka chubby 13 yr old],BabySantana,,7305,,
13/09/2021,1107516598,What's Wrong,Rod Wave,,393,,
13/09/2021,1056690214,Tell Em,cochise,,10297,,
13/09/2021,1104913891,Paralyzed,Sueco,,1158,,
13/09/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,8923,,
13/09/2021,1118710048,Yvngxchris - Foolin Around (Best Version) (prod. by Yuskisx),UNDERGROUND,,839,,
13/09/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,23230,,
13/09/2021,1109163976,Super Cell,Trippie Redd,,1880,,
13/09/2021,1118019490,Drake - Fountains (feat. Tems),octobersveryown,,296,,
13/09/2021,813327142,3 Headed Goat feat. Lil Baby and Polo G,Lil Durk,,42242,,
13/09/2021,1115323483,G봠Busy (prod. Flansie Skimayne),Yeat,,2117,,
13/09/2021,743999932,9 Times Out Of 10 (feat. Lil Baby),Big Havi,,4622,,
13/09/2021,1118019763,Drake - Get Along Better (feat. Ty Dolla $ign),octobersveryown,,224,,
13/09/2021,1109164987,MP5 Ft. Sofaygo,Trippie Redd,,2498,,
13/09/2021,1096653319,Senseless,Kodak Black,,705,,
13/09/2021,1100228941,From the Block,Raw Youngin,,291,,
13/09/2021,1109168209,Supernatural,Trippie Redd,,1631,,
13/09/2021,983561995,Calling My Phone (feat. 6lack),Lil Tjay,,30425,,
13/09/2021,1034990764,Wockesha,MoneyBagg Yo,,4815,,
13/09/2021,1118020330,Drake - Fucking Fans,octobersveryown,,452,,
13/09/2021,1108272196,Kay Flock - Is Ya Ready,Kay Flock,,286,,
13/09/2021,1109172799,Molly Hearts,Trippie Redd,,1615,,
13/09/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,1215,,
13/09/2021,1020411538,4 Da Gang (with Roddy Ricch),42 Dugg,,4563,,
13/09/2021,816595933,Polo G - Martin & Gina,POLO G,,35344,,
13/09/2021,1104706267,Mind Of Melvin (feat. Lil Uzi Vert),YNW Melly,,1428,,
13/09/2021,1061728813,Late At Night,Roddy Ricch,,2731,,
13/09/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,19373,,
13/09/2021,1100807359,Lil Tecca - REPEAT IT feat. Gunna,Lil Tecca ?,,1753,,
13/09/2021,1118019964,Drake - The Remorse,octobersveryown,,306,,
13/09/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,2789,,
13/09/2021,1118066803,Turn Me Up (prod. SwanBeatz),2Floody,,102,,
13/09/2021,308686961,Dark Red,Steve Lacy,,2411,,
13/09/2021,1052667649,Switch it Up (feat. G Herbo, No More Heroes),,Pooh Shiesty,1478,
13/09/2021,1087503007,5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez),,EST Gee,910,
13/09/2021,373180994,All Girls Are The Same,Juice WRLD,,87151,,
13/09/2021,937006552,Lil Baby - On Me,Lil Baby,,17992,,
13/09/2021,1056040759,ft OGbobbybillions ,blueface,,7641351,3002,
13/09/2021,1056306229,Touchable,Remble,,5581,,
13/09/2021,1109170156,Finish Line,Trippie Redd,,893,,
13/09/2021,977984449,DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE (TikTok) I walk in the spot 30 on me and some chops,Reelaxxx,,1772,,
13/09/2021,1116904462,HOT DEMON B!TCHES NEAR U ! ! ! w/ Night Lovell,CORPSE,,1611,,
13/09/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,5356,,
13/09/2021,1109165722,Captain Crunch Ft. BabyFace Ray, Sada Baby & Icewear Vezzo,,Trippie Redd,1050,
13/09/2021,1109166634,IPhone,Trippie Redd,,787,,
13/09/2021,1091891896,B Lovee - IYKYK,Mr. Tuned-In V2,,1041,,
13/09/2021,1005564706,Hood Melody (feat. Youngboy Never Broke Again),DDG,,1864,,
13/09/2021,1091837809,You Are My High,DJ SNAKE,,827,,
13/09/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,4464,,
13/09/2021,1083312043,MATERIALISM AS A MEANS TO AN END,$UICIDEBOY$,,2496,,
13/09/2021,1109171392,Space Time,Trippie Redd,,753,,
13/09/2021,1060725400,Lil Baby, Lil Durk,, Travis Scott - Hats Off,Lil Baby,2735
13/09/2021,1099546222,Jack Harlow, Pooh Shiesty - SUVs (Black on Black),,Jack Harlow,1894,
13/09/2021,579632454,NLE Choppa X White $osa-Hit The Scene(Official Audio),Str8Bangerz Hit's,,14900,,
13/09/2021,229787464,Gassed Up,Nebu Kiniza,,22089,,
14/09/2021,911978875,Canceled,Larray,,6415,,
14/09/2021,1118019910,Drake - Knife Talk (feat. 21 Savage & Project Pat),octobersveryown,,1525,,
14/09/2021,1118019811,Drake - Way 2 Sexy (feat. Future & Young Thug),octobersveryown,,1367,,
14/09/2021,1118019889,Drake - Champagne Poetry,octobersveryown,,1847,,
14/09/2021,1118019991,Drake - Girls Want Girls (feat. Lil Baby),octobersveryown,,1503,,
14/09/2021,1118019550,Drake - Fair Trade (feat. Travis Scott),octobersveryown,,1289,,
14/09/2021,1109157970,Matt Hardy 999 Ft. Juice WRLD,Trippie Redd,,5284,,
14/09/2021,1026185437,2055,Sleepy Hallow,,7928,,
14/09/2021,1102747825,Run It Up (feat. Sleepy Hallow & A Boogie Wit Da Hoodie),Sheff G,,1537,,
14/09/2021,1118019772,Drake - In The Bible (feat. Lil Durk & Giveon),octobersveryown,,728,,
14/09/2021,1118020210,Drake - TSU,octobersveryown,,793,,
14/09/2021,1083311806,LIFE IS BUT A STREAM~,$UICIDEBOY$,,1983,,
14/09/2021,1109170768,Rich MF Ft. Polo G & Lil Durk,Trippie Redd,,2268,,
14/09/2021,1118019982,Drake - Love All (feat. JAY-Z),octobersveryown,,646,,
14/09/2021,1118019595,Drake - Papis Home,octobersveryown,,726,,
14/09/2021,1118019694,Drake - No Friends In The Industry,octobersveryown,,659,,
14/09/2021,947724139,Jugaste y Sufr�feat. DannyLux),Eslabon Armado,,3657,,
14/09/2021,1118019856,Drake - N 2 Deep (feat. Future),octobersveryown,,556,,
14/09/2021,1083311779,IF SELF-DESTRUCTION WAS AN OLYMPIC EVENT, I'D BE TONYA HARDING,,1654,,
14/09/2021,1109914525,Betrayal Feat. Drake,Trippie Redd,,2322,,
14/09/2021,1109175157,Danny Phantom Ft. XXXTentacion,Trippie Redd,,3509,,
14/09/2021,1114928791,Off The Grid,Kanye West,,4279,,
14/09/2021,1083383002,Nevada,YoungBoy Never Broke Again,,2975,,
14/09/2021,1104731155,Rumors (feat. Cardi B),Lizzo,,2898,,
14/09/2021,1118019748,Drake - Pipe Down,octobersveryown,,378,,
14/09/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,8385,,
14/09/2021,1023058027,Polo G - RAPSTAR,POLO G,,29440,,
14/09/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,7208,,
14/09/2021,1118019826,Drake - 7am On Bridle Path,octobersveryown,,475,,
14/09/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,8347,,
14/09/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,24688,,
14/09/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,7150,,
14/09/2021,1114928752,Hurricane,Kanye West,,1984,,
14/09/2021,1113703852,family ties (with Kendrick Lamar),Baby Keem,,1280,,
14/09/2021,1032906976,Luvdrug (prod.Newrvge),Joey Melrose,,777,,
14/09/2021,1118019841,Drake - IMY2 (feat. Kid Cudi),octobersveryown,,820,,
14/09/2021,1114928674,Moon,Kanye West,,1372,,
14/09/2021,1109159653,Demon Time Ft. Ski Mask The Slump God,Trippie Redd,,2401,,
14/09/2021,1118019868,Drake, Yebba - Yebbas Heartbreak,,373,,
14/09/2021,1112857807,Lil Tecca - LOT OF ME,Lil Tecca ?,,632,,
14/09/2021,534244497,Lil Baby - Ready (feat. Gunna),Lil Baby,,3489,,
14/09/2021,1083311815,5 GRAND AT 8 TO 1,$UICIDEBOY$,,1384,,
14/09/2021,1118020186,Drake - You Only Live Twice (feat. Lil Wayne & Rick Ross),octobersveryown,,449,,
14/09/2021,1043855476,AVALON,$UICIDEBOY$,,4025,,
14/09/2021,1118019970,Drake - Race My Mind,octobersveryown,,296,,
14/09/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,11566,,
14/09/2021,1083312091,UGLIEST,$UICIDEBOY$,,1517,,
14/09/2021,1032039724,Antisocial (feat. Slump6s) [prod. Maajins aka chubby 13 yr old],BabySantana,,7342,,
14/09/2021,1107516598,What's Wrong,Rod Wave,,403,,
14/09/2021,1056690214,Tell Em,cochise,,10331,,
14/09/2021,1104913891,Paralyzed,Sueco,,1173,,
14/09/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,8933,,
14/09/2021,1118710048,Yvngxchris - Foolin Around (Best Version) (prod. by Yuskisx),UNDERGROUND,,909,,
14/09/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,23241,,
14/09/2021,1109163976,Super Cell,Trippie Redd,,1896,,
14/09/2021,1118019490,Drake - Fountains (feat. Tems),octobersveryown,,306,,
14/09/2021,813327142,3 Headed Goat feat. Lil Baby and Polo G,Lil Durk,,42263,,
14/09/2021,1115323483,G봠Busy (prod. Flansie Skimayne),Yeat,,2136,,
14/09/2021,743999932,9 Times Out Of 10 (feat. Lil Baby),Big Havi,,4625,,
14/09/2021,1118019763,Drake - Get Along Better (feat. Ty Dolla $ign),octobersveryown,,229,,
14/09/2021,1109164987,MP5 Ft. Sofaygo,Trippie Redd,,2499,,
14/09/2021,1096653319,Senseless,Kodak Black,,710,,
14/09/2021,1100228941,From the Block,Raw Youngin,,325,,
14/09/2021,1109168209,Supernatural,Trippie Redd,,1642,,
14/09/2021,983561995,Calling My Phone (feat. 6lack),Lil Tjay,,30435,,
14/09/2021,1034990764,Wockesha,MoneyBagg Yo,,4821,,
14/09/2021,1118020330,Drake - Fucking Fans,octobersveryown,,459,,
14/09/2021,1108272196,Kay Flock - Is Ya Ready,Kay Flock,,293,,
14/09/2021,1109172799,Molly Hearts,Trippie Redd,,1624,,
14/09/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,1228,,
14/09/2021,1020411538,4 Da Gang (with Roddy Ricch),42 Dugg,,4564,,
14/09/2021,816595933,Polo G - Martin & Gina,POLO G,,35353,,
14/09/2021,1104706267,Mind Of Melvin (feat. Lil Uzi Vert),YNW Melly,,1436,,
14/09/2021,1061728813,Late At Night,Roddy Ricch,,2739,,
14/09/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,19381,,
14/09/2021,1100807359,Lil Tecca - REPEAT IT feat. Gunna,Lil Tecca ?,,1759,,
14/09/2021,1118019964,Drake - The Remorse,octobersveryown,,318,,
14/09/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,2796,,
14/09/2021,1118066803,Turn Me Up (prod. SwanBeatz),2Floody,,110,,
14/09/2021,308686961,Dark Red,Steve Lacy,,2439,,
14/09/2021,1052667649,Switch it Up (feat. G Herbo, No More Heroes),,1481,,
14/09/2021,1087503007,5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez),,918,,
14/09/2021,373180994,All Girls Are The Same,Juice WRLD,,87179,,
14/09/2021,937006552,Lil Baby - On Me,Lil Baby,,17996,,
14/09/2021,1056040759,ft OGbobbybillions ,blueface,,3006,,
14/09/2021,1056306229,Touchable,Remble,,5581,,
14/09/2021,1109170156,Finish Line,Trippie Redd,,898,,
14/09/2021,977984449,DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE (TikTok) I walk in the spot 30 on me and some chops,Reelaxxx,,1781,,
14/09/2021,1116904462,HOT DEMON B!TCHES NEAR U ! ! ! w/ Night Lovell,CORPSE,,1652,,
14/09/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,5359,,
14/09/2021,1109165722,Captain Crunch Ft. BabyFace Ray, Sada Baby & Icewear Vezzo,,1054,,
14/09/2021,1109166634,IPhone,Trippie Redd,,795,,
14/09/2021,1091891896,B Lovee - IYKYK,Mr. Tuned-In V2,,1044,,
14/09/2021,1005564706,Hood Melody (feat. Youngboy Never Broke Again),DDG,,1869,,
14/09/2021,1091837809,You Are My High,DJ SNAKE,,843,,
14/09/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,4471,,
14/09/2021,1083312043,MATERIALISM AS A MEANS TO AN END,$UICIDEBOY$,,2502,,
14/09/2021,1109171392,Space Time,Trippie Redd,,764,,
14/09/2021,1060725400,Lil Baby, Lil Durk,,2740,,
14/09/2021,1099546222,Jack Harlow, Pooh Shiesty - SUVs (Black on Black),,1901,,
14/09/2021,579632454,NLE Choppa X White $osa-Hit The Scene(Official Audio),Str8Bangerz Hit's,,14907,,
14/09/2021,229787464,Gassed Up,Nebu Kiniza,,22093,,
14/09/2021,1122046093,Life Support,YoungBoy Never Broke Again,,858,,
14/09/2021,1116748897,Blue Notes 2 (feat. Lil Uzi Vert),MEEK MILL,,273,,
14/09/2021,153750957,Chill Bill (feat. J. Davi$ & Spooks),Rob $TONE,,17519,,
14/09/2021,828639601,Heat Waves,Glass Animals,,11496,,
14/09/2021,620827941,Offset - Heathens feat. 21 Savage,logankiim,,560,,
15/09/2021,911978875,Canceled,Larray,,6477,,
