Date,ID,Title,Artist,Playback Count
23/07/2021,504687476,Roses (Imanbek Remix),SAINt JHN,24614725
23/07/2021,416324618,Jealous Girl,Lizzy Grant,112178
23/07/2021,566379768,t r a n s p a r e n t s o u l,WILLOW Feat. Travis Barker,276198
23/07/2021,512620229,you broke me first,Tate McRae,3799103
23/07/2021,544302731,Mystery Lady,Masego & Don Toliver,482741
23/07/2021,525560410,Track Star,Mooski,1151500
23/07/2021,483619019,Settling Down (Acoustic),Miranda Lambert,299038
23/07/2021,565768462,Girl From Rio,Anitta,380011
23/07/2021,41239117,Bandoleros,Don Omar & Tego Calderon,3430487
23/07/2021,571456285,Splash,Tyga Feat. Moneybagg Yo,123375
23/07/2021,555375589,Waves,Luke Bryan,133698
23/07/2021,566086696,Talkin' Bout,Loui Feat. Saweetie,231314
23/07/2021,545251141,Famous Friends,Chris Young & Kane Brown,276832
23/07/2021,577458332,Bout A Million,Pop Smoke Feat. 21 Savage & 42 Dugg,17373
23/07/2021,530722772,Hello,Pop Smoke Feat. A Boogie Wit da Hoodie,1446548
23/07/2021,20144841,Dreams,Fleetwood Mac,6148984
23/07/2021,564535130,My Jesus,Anne Wilson,63551
23/07/2021,466040067,Dance Monkey,Tones And I,39285092
23/07/2021,573771166,Esto No a Terminado (This Isn't Over) [from the Forever Purge],Snow Tha Product & The Newton Brothers,60865
23/07/2021,529824775,Say Something,Kylie Minogue,227147
23/07/2021,554247111,All My Favorite Songs,Weezer,227385
23/07/2021,502038746,Watermelon Sugar,Harry Styles,6731351
23/07/2021,445889608,Someone You Loved,Lewis Capaldi,22958804
23/07/2021,509527615,Kings & Queens,Ava Max,5580615
23/07/2021,50852498,Possibility,Lykke Li,1086878
23/07/2021,568270746,What You Need,Don Toliver,143611
23/07/2021,498057238,I Need Your Love,Keane,64711
23/07/2021,501834427,Before You Go,Lewis Capaldi,9139000
23/07/2021,575180108,AM Remix,"Nio Garcia, J Balvin & Bad Bunny",177536
23/07/2021,10510056,Piece Of My Heart,Big Brother & The Holding Company,1868648
23/07/2021,528456193,For The Night,Pop Smoke Feat. Lil Baby & DaBaby,3084218
23/07/2021,577458337,Mr. Jones,Pop Smoke Feat. Future,14469
23/07/2021,572128499,Hats Off,"Lil Baby, Lil Durk & Travis Scott",132320
23/07/2021,313795906,Twerky,Jon Persitz,961081
23/07/2021,557779606,No More Parties (Remix),Coi Leray Feat. Lil Durk,557725
23/07/2021,556584881,Batman,LPB Poody,504563
23/07/2021,506351540,Bang!,AJR,2456515
23/07/2021,544159678,Back In Blood,Pooh Shiesty Feat. Lil Durk,747014
23/07/2021,567890019,Lost,Maroon 5,210758
23/07/2021,227652,Come Out And Play,The Offspring,1924819
23/07/2021,537668825,The Business,Tiësto,6453489
23/07/2021,573587476,My Guy,Leon Bridges,13770
23/07/2021,557629265,Part of the Game (Extended Version),50 Cent,92163
23/07/2021,556549439,Up,Cardi B,1884245
24/07/2021,573386652,Bad Habits,Ed Sheeran,2614223
24/07/2021,537255883,Essence,Wizkid Feat. Tems,835029
24/07/2021,565106878,Kiss Me More,Doja Cat Feat. SZA,4287667
24/07/2021,552221348,Stay,The Kid LAROI & Justin Bieber,496238
24/07/2021,508501557,HEARTBREAK ANNIVERSARY,GIV?ON,3606950
24/07/2021,570428002,We Win (Space Jam: A New Legacy),Lil Baby & Kirk Franklin,179306
24/07/2021,564095960,good 4 u,Olivia Rodrigo,2356974
24/07/2021,571007966,Leave Before You Love Me,Marshmello & Jonas Brothers,1265710
24/07/2021,572701645,Late At Night,Roddy Ricch,511811
24/07/2021,573239715,You Right (Extended),Doja Cat & The Weeknd,382265
24/07/2021,542730886,telepatía,Kali Uchis,3484504
24/07/2021,514260283,Heat Waves,Glass Animals,2333652
24/07/2021,563288858,You,Regard, Troye Sivan & Tate McRae,1028761
24/07/2021,568200861,EVERY CHANCE I GET [Mixed],DJ Khaled Feat. Lil Baby & Lil Durk,673004
24/07/2021,564094803,deja vu,Olivia Rodrigo,1413503
24/07/2021,385334817,Beggin,Måneskin,3583212
24/07/2021,564361520,RAPSTAR,Polo G,1091533
24/07/2021,540976295,Lil Bit,Nelly & Florida Georgia Line,820740
24/07/2021,546919515,WHOLE LOTTA MONEY,BIA,580949
24/07/2021,575061784,Pepas,Farruko,339905
24/07/2021,560275260,Leave The Door Open,Bruno Mars, Anderson .Paak & Silk Sonic,5778159
24/07/2021,569990487,I Like Dat,T-Pain & Kehlani,303101
24/07/2021,552136231,GYALIS,Capella Grey,225151
24/07/2021,573239739,Need To Know,Doja Cat,417979
24/07/2021,538322038,Levitating,Dua Lipa Feat. DaBaby,3157816
24/07/2021,577722304,Wild Side,Normani Feat. Cardi B,62735
24/07/2021,570413102,m y . l i f e,J. Cole, 21 Savage & Morray,423842
24/07/2021,570187620,Todo De Ti,Rauw Alejandro,1823052
24/07/2021,573286436,Baddest,Yung Bleu, Chris Brown & 2 Chainz,180905
24/07/2021,576945894,Motley Crew,Post Malone,157164
24/07/2021,574799712,Smells Like Teen Spirit,Malia J,518369
24/07/2021,460791620,Arcade,Duncan Laurence,4532679
24/07/2021,556102751,MONTERO (Call Me By Your Name),Lil Nas X,6004834
24/07/2021,543181432,WITHOUT YOU,The Kid LAROI,4614440
24/07/2021,568180108,Fancy Like,Walker Hayes,145671
24/07/2021,575383634,In Da Getto,J Balvin & Skrillex,434239
24/07/2021,560348544,Peaches,Justin Bieber Feat. Daniel Caesar & GIV?ON,4534451
24/07/2021,565900902,Wockesha,Moneybagg Yo,589109
24/07/2021,511164515,Love Again,Dua Lipa,1373001
24/07/2021,573210085,Thot Shit,Megan Thee Stallion,447460
24/07/2021,50852501,Rosyln,Bon Iver & St. Vincent,1605980
24/07/2021,537223884,Love Goes,Sam Smith & Labrinth,110983
24/07/2021,566757210,Come Through,H.E.R. Feat. Chris Brown,397448
24/07/2021,469270443,Astronaut In The Ocean,Masked Wolf,10322051
24/07/2021,510700753,Save Your Tears,The Weeknd,7466330
24/07/2021,577458329,Woo Baby,Pop Smoke Feat. Chris Brown,60307
24/07/2021,550051475,Way Less Sad,AJR,495533
24/07/2021,573820877,Beethoven,Kenndog,101185
24/07/2021,568076990,A-O-K,Tai Verdes,261038
24/07/2021,573587477,Control The World,24kGoldn Feat. Lil Wayne,41265
24/07/2021,463104430,Fire For You,Cannons,1367293
24/07/2021,573221779,working,Tate McRae & Khalid,152729
24/07/2021,555285022,Time Today,Moneybagg Yo,669404
24/07/2021,532768662,my ex's best friend,Machine Gun Kelly & blackbear,1570391
24/07/2021,570834839,Butter,BTS,2387892
24/07/2021,572573973,Angles,Wale Feat. Chris Brown,134063
24/07/2021,50881429,Alors On Danse,Stromae,7135297
24/07/2021,564125521,4 Da Gang (Mixed),42 Dugg & Roddy Ricch,404918
24/07/2021,504483956,My Potna Dem,$IlkMoney,231698
24/07/2021,555775434,Calling My Phone,Lil Tjay & 6LACK,2478618
24/07/2021,558189802,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,287976
24/07/2021,560285844,Beautiful Mistakes,Maroon 5 & Megan Thee Stallion,2166526
24/07/2021,573239718,Ain't Shit,Doja Cat,207974
24/07/2021,577458334,Tell The Vision,Pop Smoke Feat. Kanye West & Pusha T,41937
24/07/2021,570156203,Straightenin,Migos,370412
24/07/2021,577532581,Blood On The Leaves,?yvngxchris,53782
24/07/2021,572583713,Yonaguni,Bad Bunny,602506
24/07/2021,45263280,Flightless Bird, American Mouth (Twilight Soundtrack Version),Iron & Wine,2495913
24/07/2021,567048553,Botella Tras Botella,Gera MX & Christian Nodal,878048
24/07/2021,548338945,So Alone,Labrinth,200237
24/07/2021,547867863,Best Friend,Saweetie Feat. Doja Cat,1715698
24/07/2021,576782932,WHOLE LOTTA MONEY [Remix],BIA Feat. Nicki Minaj,69427
24/07/2021,576423030,AS I RECALL,FINALSRADIO,48030
24/07/2021,521080740,My Boy,Elvie Shane,372428
24/07/2021,539105437,You're Mines Still,Yung Bleu Feat. Drake,1878212
24/07/2021,566388301,His & Hers,Internet Money & Gunna Feat. Don Toliver & Lil Uzi Vert,464949
24/07/2021,542792334,DÁKITI,Bad Bunny & Jhay Cortez,3553851
24/07/2021,570569787,Maybach,42 Dugg Feat. Future,151774
24/07/2021,333123140,Human,Rag'n'Bone Man,15677291
24/07/2021,51085537,Just A Friend,Biz Markie,1533662
24/07/2021,10059653,It's All Over Now, Baby Blue,The Original Animals,41274
24/07/2021,491675299,Things A Man Oughta Know,Lainey Wilson,293375
24/07/2021,541709647,Quicksand,Morray,991842
24/07/2021,516477861,OK Cool,CEO Trayle,97040
24/07/2021,549952578,drivers license,Olivia Rodrigo,6980474
24/07/2021,567407114,Touch Down 2 Cause Hell,Hd4president,651124
24/07/2021,556245712,Chasing After You,Ryan Hurd & Maren Morris,226785
24/07/2021,574263298,Ball If I Want To,DaBaby,186401
24/07/2021,53998514,Turning Page,Sleeping At Last,1672821
24/07/2021,561448390,Tombstone,Rod Wave,319459
24/07/2021,517715261,Go Crazy,Chris Brown & Young Thug,4048522
24/07/2021,569364037,Loco,Justin Quiles, Chimbala & Zion & Lennox,479724
24/07/2021,563439380,Twerkulator,City Girls,284625
24/07/2021,535548665,Be Alright,Evan Craft, Danny Gokey & Redimi2,159925
24/07/2021,56323325,Let Me Sign,Rob Pattinson,950643
24/07/2021,518008253,Single Saturday Night,Cole Swindell,312649
24/07/2021,560746534,Wants and Needs,Drake Feat. Lil Baby,947878
24/07/2021,566334489,Ski,Young Stoner Life, Young Thug & Gunna,404497
24/07/2021,550784332,Nevada,YoungBoy Never Broke Again,251456
24/07/2021,535825899,Forever After All,Luke Combs,545923
24/07/2021,503576063,Blinding Lights,The Weeknd,22004756
24/07/2021,570401689,I Was On a Boat That Day,Old Dominion,117455
24/07/2021,542990923,Chosen,Blxst & Tyga Feat. Ty Dolla $ign,296244
24/07/2021,558778653,Can't Let It Show,Tank,339026
24/07/2021,532270360,One Too Many,Keith Urban & P!nk,1575481
24/07/2021,57048641,Chiquitita,ABBA,980419
24/07/2021,560227366,I WANNA BE YOUR SLAVE,Måneskin,1727969
24/07/2021,566909807,All I Know So Far,P!nk,549184
24/07/2021,561571511,Outside,MO3 & OG Bobby Billions,235053
24/07/2021,564095965,traitor,Olivia Rodrigo,412277
24/07/2021,564660626,2055,Sleepy Hallow,82347
24/07/2021,53053965,Bad Girls,M.I.A.,2054562
24/07/2021,563610551,La Mamá de la Mamá,El Alfa, CJ & Chael Produciendo Feat. El Cherry Scom,673224
24/07/2021,526058534,Toot That,Erica Banks Feat. BeatKing,261734
24/07/2021,5189623,Mr. Grieves,Pixies,45908
24/07/2021,575816802,Memory,Kane Brown & blackbear,37539
24/07/2021,573458387,Bezos I,Bo Burnham,186044
24/07/2021,555481913,Fiel,Los Legendarios, Wisin & Jhay Cortez,1308018
24/07/2021,542630012,pov,Ariana Grande,703868
24/07/2021,573270699,Wasting Time,Brent Faiyaz Feat. Drake,62805
24/07/2021,575231739,WUSYANAME,Tyler, The Creator Feat. YoungBoy Never Broke Again & Ty Dolla $ign,93303
24/07/2021,567381435,NDA,Billie Eilish,110443
24/07/2021,538802718,We Didn't Have Much,Justin Moore,227490
24/07/2021,545712060,Pick Up Your Feelings,Jazmine Sullivan,528421
24/07/2021,561538179,Follow You,Imagine Dragons,2447084
24/07/2021,573012458,FWMGAB,French Montana,127923
24/07/2021,553778502,Glad You Exist (Acoustic),Dan + Shay,272939
24/07/2021,567041280,Tell Em,Cochise Feat. $Not,601238
24/07/2021,543765429,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Feat. Florida Georgia Line,174111
24/07/2021,342158320,Dark Red,Steve Lacy,309315
24/07/2021,96844395,Black Out Days,Phantogram,906368
24/07/2021,570443602,Seeing Green (Mixed),Nicki Minaj, Drake & Lil Wayne,378706
24/07/2021,555418199,Complicated,Leela James,132078
24/07/2021,10530810,Smells Like Teen Spirit,Nirvana,7514464
24/07/2021,540951142,Damage,H.E.R.,1047806
24/07/2021,533961965,She Got It,Jai'Len Josey,11871
24/07/2021,40602165,Luxurious,Gwen Stefani,265537
24/07/2021,74333079,A Thousand Years (Pt. 2),Christina Perri Feat. Steve Kazee,4877020
24/07/2021,565768319,Build a Bitch,Bella Poarch,1075253
24/07/2021,490675972,Circles,Post Malone,10432559
24/07/2021,528456148,What You Know Bout Love,Pop Smoke,2688653
24/07/2021,577458322,Demeanor,Pop Smoke Feat. Dua Lipa,34363
24/07/2021,557637899,JUST LIKE YOU,NF,130273
24/07/2021,494794768,Blame It On You,Jason Aldean,246578
24/07/2021,456773549,I Hope,Gabby Barrett,3134050
24/07/2021,508366740,...And To Those I Love, Thanks For Sticking Around,$uicideboy$,987651
24/07/2021,564533132,Pareja Del Año,Sebastián Yatra & Myke Towers,1204994
24/07/2021,568200858,I DID IT,DJ Khaled Feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby,309448
24/07/2021,535306088,Memory I Don't Mess With,Lee Brice,181130
24/07/2021,546930430,On Me,Lil Baby,882330
24/07/2021,217590,Goddess On A Hiway,Mercury Rev,77192
24/07/2021,573587482,About That Time,Dame D.O.L.L.A., G-Eazy, P-Lo & White Dave,26209
24/07/2021,575388675,Running Low,SYML,62644
24/07/2021,573689185,Cabo,Bankrol Hayden,47167
24/07/2021,361336349,Dinero,Trinidad Cardona,2036064
24/07/2021,529722332,Mood,24kGoldn Feat. iann dior,6966423
24/07/2021,504687476,Roses (Imanbek Remix),SAINt JHN,24625456
24/07/2021,416324618,Jealous Girl,Lizzy Grant,120180
24/07/2021,566379768,t r a n s p a r e n t s o u l,WILLOW Feat. Travis Barker,279806
24/07/2021,512620229,you broke me first,Tate McRae,3803156
24/07/2021,544302731,Mystery Lady,Masego & Don Toliver,484492
24/07/2021,525560410,Track Star,Mooski,1154871
24/07/2021,483619019,Settling Down (Acoustic),Miranda Lambert,300574
24/07/2021,565768462,Girl From Rio,Anitta,383439
24/07/2021,41239117,Bandoleros,Don Omar & Tego Calderon,3443932
24/07/2021,571456285,Splash,Tyga Feat. Moneybagg Yo,125757
24/07/2021,555375589,Waves,Luke Bryan,135370
24/07/2021,566086696,Talkin' Bout,Loui Feat. Saweetie,233154
24/07/2021,545251141,Famous Friends,Chris Young & Kane Brown,278416
24/07/2021,577458332,Bout A Million,Pop Smoke Feat. 21 Savage & 42 Dugg,18759
24/07/2021,530722772,Hello,Pop Smoke Feat. A Boogie Wit da Hoodie,1449087
24/07/2021,20144841,Dreams,Fleetwood Mac,6153018
24/07/2021,564535130,My Jesus,Anne Wilson,64947
24/07/2021,466040067,Dance Monkey,Tones And I,39294464
24/07/2021,573771166,Esto No a Terminado (This Isn't Over) [from the Forever Purge],Snow Tha Product & The Newton Brothers,64615
24/07/2021,529824775,Say Something,Kylie Minogue,230456
24/07/2021,554247111,All My Favorite Songs,Weezer,228957
24/07/2021,502038746,Watermelon Sugar,Harry Styles,6741827
24/07/2021,445889608,Someone You Loved,Lewis Capaldi,22966824
24/07/2021,509527615,Kings & Queens,Ava Max,5585768
24/07/2021,50852498,Possibility,Lykke Li,1088244
24/07/2021,568270746,What You Need,Don Toliver,145127
24/07/2021,498057238,I Need Your Love,Keane,66882
24/07/2021,501834427,Before You Go,Lewis Capaldi,9145215
24/07/2021,575180108,AM Remix,Nio Garcia, J Balvin & Bad Bunny,182012
24/07/2021,10510056,Piece Of My Heart,Big Brother & The Holding Company,1869821
24/07/2021,528456193,For The Night,Pop Smoke Feat. Lil Baby & DaBaby,3087545
24/07/2021,577458337,Mr. Jones,Pop Smoke Feat. Future,15659
24/07/2021,572128499,Hats Off,Lil Baby, Lil Durk & Travis Scott,134080
24/07/2021,313795906,Twerky,Jon Persitz,964615
24/07/2021,557779606,No More Parties (Remix),Coi Leray Feat. Lil Durk,559571
24/07/2021,556584881,Batman,LPB Poody,505844
24/07/2021,506351540,Bang!,AJR,2458639
24/07/2021,544159678,Back In Blood,Pooh Shiesty Feat. Lil Durk,748737
24/07/2021,567890019,Lost,Maroon 5,217274
24/07/2021,227652,Come Out And Play,The Offspring,1927408
24/07/2021,537668825,The Business,Tiësto,6466410
24/07/2021,573587476,My Guy,Leon Bridges,14600
24/07/2021,557629265,Part of the Game (Extended Version),50 Cent,92919
24/07/2021,556549439,Up,Cardi B,1888194
24/07/2021,564410028,Viendo el Techo,Jay Wheeler,89587
24/07/2021,577590009,Better Believe,"Belly, The Weeknd & Young Thug",23966
24/07/2021,50852504,Hearing Damage,Thom Yorke,728731
24/07/2021,90198446,She Knows,J. Cole Feat. Amber Coffman & Cults,1027084
24/07/2021,571127457,Scars in Heaven,Casting Crowns,22768
24/07/2021,512721848,Cold Beer Calling My Name,Jameson Rodgers & Luke Combs,152087
24/07/2021,278319535,Way Down We Go,Kaleo,18973143
24/07/2021,559787093,Country Again,Thomas Rhett,151221
25/07/2021,573386652,Bad Habits,Ed Sheeran,2716187
25/07/2021,537255883,Essence,Wizkid Feat. Tems,853760
25/07/2021,552221348,Stay,The Kid LAROI & Justin Bieber,535986
25/07/2021,565106878,Kiss Me More,Doja Cat Feat. SZA,4327307
25/07/2021,508501557,HEARTBREAK ANNIVERSARY,GIV?ON,3621354
25/07/2021,571007966,Leave Before You Love Me,Marshmello & Jonas Brothers,1296242
25/07/2021,564095960,good 4 u,Olivia Rodrigo,2390389
25/07/2021,573239715,You Right (Extended),Doja Cat & The Weeknd,396915
25/07/2021,572701645,Late At Night,Roddy Ricch,521657
25/07/2021,542730886,telepatía,Kali Uchis,3496317
25/07/2021,575061784,Pepas,Farruko,374049
25/07/2021,570428002,We Win (Space Jam: A New Legacy),Lil Baby & Kirk Franklin,186370
25/07/2021,568200861,EVERY CHANCE I GET [Mixed],DJ Khaled Feat. Lil Baby & Lil Durk,681925
25/07/2021,564094803,deja vu,Olivia Rodrigo,1424572
25/07/2021,563288858,You,"Regard, Troye Sivan & Tate McRae",1040680
25/07/2021,514260283,Heat Waves,Glass Animals,2352667
25/07/2021,385334817,Beggin,Måneskin,3664530
25/07/2021,564361520,RAPSTAR,Polo G,1100205
25/07/2021,540976295,Lil Bit,Nelly & Florida Georgia Line,828610
25/07/2021,552136231,GYALIS,Capella Grey,234052
25/07/2021,546919515,WHOLE LOTTA MONEY,BIA,589058
25/07/2021,569990487,I Like Dat,T-Pain & Kehlani,310022
25/07/2021,560275260,Leave The Door Open,"Bruno Mars, Anderson .Paak & Silk Sonic",5801878
25/07/2021,573239739,Need To Know,Doja Cat,453425
25/07/2021,538322038,Levitating,Dua Lipa Feat. DaBaby,3176607
25/07/2021,577722304,Wild Side,Normani Feat. Cardi B,70691
25/07/2021,573286436,Baddest,"Yung Bleu, Chris Brown & 2 Chainz",187362
25/07/2021,576945894,Motley Crew,Post Malone,167473
25/07/2021,570413102,m y . l i f e,"J. Cole, 21 Savage & Morray",429144
25/07/2021,570187620,Todo De Ti,Rauw Alejandro,1853583
25/07/2021,460791620,Arcade,Duncan Laurence,4548898
25/07/2021,568180108,Fancy Like,Walker Hayes,153711
25/07/2021,556102751,MONTERO (Call Me By Your Name),Lil Nas X,6036409
25/07/2021,543181432,WITHOUT YOU,The Kid LAROI,4628088
25/07/2021,511164515,Love Again,Dua Lipa,1398871
25/07/2021,565900902,Wockesha,Moneybagg Yo,595614
25/07/2021,560348544,Peaches,Justin Bieber Feat. Daniel Caesar & GIV?ON,4555255
25/07/2021,50852501,Rosyln,Bon Iver & St. Vincent,1610392
25/07/2021,573210085,Thot Shit,Megan Thee Stallion,457967
25/07/2021,575383634,In Da Getto,J Balvin & Skrillex,461772
25/07/2021,566757210,Come Through,H.E.R. Feat. Chris Brown,402357
25/07/2021,573820877,Beethoven,Kenndog,116212
25/07/2021,574799712,Smells Like Teen Spirit,Malia J,536376
25/07/2021,469270443,Astronaut In The Ocean,Masked Wolf,10348309
25/07/2021,510700753,Save Your Tears,The Weeknd,7489183
25/07/2021,568076990,A-O-K,Tai Verdes,266661
25/07/2021,550051475,Way Less Sad,AJR,499384
25/07/2021,537223884,Love Goes,Sam Smith & Labrinth,117124
25/07/2021,572573973,Angles,Wale Feat. Chris Brown,138976
25/07/2021,555285022,Time Today,Moneybagg Yo,673286
25/07/2021,573221779,working,Tate McRae & Khalid,157311
25/07/2021,532768662,my ex's best friend,Machine Gun Kelly & blackbear,1574386
25/07/2021,50881429,Alors On Danse,Stromae,7166265
25/07/2021,564125521,4 Da Gang (Mixed),42 Dugg & Roddy Ricch,408768
25/07/2021,570834839,Butter,BTS,2401093
25/07/2021,569364037,Loco,"Justin Quiles, Chimbala & Zion & Lennox",494984
25/07/2021,463104430,Fire For You,Cannons,1374295
25/07/2021,560285844,Beautiful Mistakes,Maroon 5 & Megan Thee Stallion,2178188
25/07/2021,555775434,Calling My Phone,Lil Tjay & 6LACK,2484786
25/07/2021,577458329,Woo Baby,Pop Smoke Feat. Chris Brown,67534
25/07/2021,558189802,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,291607
25/07/2021,45263280,"Flightless Bird, American Mouth (Twilight Soundtrack Version)",Iron & Wine,2498704
25/07/2021,548338945,So Alone,Labrinth,208720
25/07/2021,570156203,Straightenin,Migos,375750
25/07/2021,504483956,My Potna Dem,$IlkMoney,239780
25/07/2021,573239718,Ain't Shit,Doja Cat,217987
25/07/2021,539105437,You're Mines Still,Yung Bleu Feat. Drake,1882650
25/07/2021,572583713,Yonaguni,Bad Bunny,612308
25/07/2021,53998514,Turning Page,Sleeping At Last,1675303
25/07/2021,576423030,AS I RECALL,FINALSRADIO,51595
25/07/2021,567048553,Botella Tras Botella,Gera MX & Christian Nodal,886447
25/07/2021,547867863,Best Friend,Saweetie Feat. Doja Cat,1721997
25/07/2021,570569787,Maybach,42 Dugg Feat. Future,155543
25/07/2021,577532581,Blood On The Leaves,?yvngxchris,59569
25/07/2021,521080740,My Boy,Elvie Shane,374847
25/07/2021,576782932,WHOLE LOTTA MONEY [Remix],BIA Feat. Nicki Minaj,74213
25/07/2021,577590009,Better Believe,"Belly, The Weeknd & Young Thug",30643
25/07/2021,542792334,DÁKITI,Bad Bunny & Jhay Cortez,3560107
25/07/2021,556245712,Chasing After You,Ryan Hurd & Maren Morris,229475
25/07/2021,566388301,His & Hers,Internet Money & Gunna Feat. Don Toliver & Lil Uzi Vert,472655
25/07/2021,491675299,Things A Man Oughta Know,Lainey Wilson,295876
25/07/2021,541709647,Quicksand,Morray,994672
25/07/2021,542990923,Chosen,Blxst & Tyga Feat. Ty Dolla $ign,303210
25/07/2021,578340247,INDUSTRY BABY,Lil Nas X & Jack Harlow,52690
25/07/2021,549952578,drivers license,Olivia Rodrigo,6992323
25/07/2021,517715261,Go Crazy,Chris Brown & Young Thug,4053192
25/07/2021,56323325,Let Me Sign,Rob Pattinson,952815
25/07/2021,573587477,Control The World,24kGoldn Feat. Lil Wayne,44231
25/07/2021,574263298,Ball If I Want To,DaBaby,190718
25/07/2021,535548665,Be Alright,"Evan Craft, Danny Gokey & Redimi2",161732
25/07/2021,575816802,Memory,Kane Brown & blackbear,41248
25/07/2021,561448390,Tombstone,Rod Wave,322019
25/07/2021,573458387,Bezos I,Bo Burnham,207637
25/07/2021,567407114,Touch Down 2 Cause Hell,Hd4president,655239
25/07/2021,563439380,Twerkulator,City Girls,288082
25/07/2021,518008253,Single Saturday Night,Cole Swindell,314825
25/07/2021,570401689,I Was On a Boat That Day,Old Dominion,120048
25/07/2021,560227366,I WANNA BE YOUR SLAVE,Måneskin,1760580
25/07/2021,503576063,Blinding Lights,The Weeknd,22019048
25/07/2021,535825899,Forever After All,Luke Combs,548220
25/07/2021,560746534,Wants and Needs,Drake Feat. Lil Baby,951785
25/07/2021,566909807,All I Know So Far,P!nk,556962
25/07/2021,333123140,Human,Rag'n'Bone Man,15687026
25/07/2021,564095965,traitor,Olivia Rodrigo,421230
25/07/2021,558778653,Can't Let It Show,Tank,340928
25/07/2021,532270360,One Too Many,Keith Urban & P!nk,1578839
25/07/2021,74333079,A Thousand Years (Pt. 2),Christina Perri Feat. Steve Kazee,4880022
25/07/2021,564410028,Viendo el Techo,Jay Wheeler,91393
25/07/2021,516477861,OK Cool,CEO Trayle,98971
25/07/2021,561571511,Outside,MO3 & OG Bobby Billions,237717
25/07/2021,550784332,Nevada,YoungBoy Never Broke Again,253790
25/07/2021,566334489,Ski,"Young Stoner Life, Young Thug & Gunna",407272
25/07/2021,578444173,No Child Left Behind,Kanye West,40045
25/07/2021,563610551,La Mamá de la Mamá,"El Alfa, CJ & Chael Produciendo Feat. El Cherry Scom",679855
25/07/2021,555481913,Fiel,"Los Legendarios, Wisin & Jhay Cortez",1314295
25/07/2021,573270699,Wasting Time,Brent Faiyaz Feat. Drake,65201
25/07/2021,567381435,NDA,Billie Eilish,117775
25/07/2021,526058534,Toot That,Erica Banks Feat. BeatKing,264245
25/07/2021,575231739,WUSYANAME,"Tyler, The Creator Feat. YoungBoy Never Broke Again & Ty Dolla $ign",95761
25/07/2021,533961965,She Got It,Jai'Len Josey,12443
25/07/2021,538802718,We Didn't Have Much,Justin Moore,229385
25/07/2021,564660626,2055,Sleepy Hallow,86136
25/07/2021,57048641,Chiquitita,ABBA,990941
25/07/2021,545712060,Pick Up Your Feelings,Jazmine Sullivan,530456
25/07/2021,573012458,FWMGAB,French Montana,130950
25/07/2021,577874712,Don't Go Yet,Camila Cabello,32639
25/07/2021,553778502,Glad You Exist (Acoustic),Dan + Shay,275007
25/07/2021,543765429,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Feat. Florida Georgia Line,175953
