Date,ID,Title,Artist,ISRC,Rank,,
9/9/2021,1109157970,Matt Hardy 999 Ft. Juice WRLD,Trippie Redd,,2,,
9/9/2021,1026185437,2055,Sleepy Hallow,,3,,
9/9/2021,1083311806,LIFE IS BUT A STREAM~,$UICIDEBOY$,,4,,
9/9/2021,1109170768,Rich MF Ft. Polo G & Lil Durk,Trippie Redd,,5,,
9/9/2021,1118019991,Drake - Girls Want Girls (feat. Lil Baby),octobersveryown,,6,,
9/9/2021,1104731155,Rumors (feat. Cardi B),Lizzo,,7,,
9/9/2021,1118019889,Drake - Champagne Poetry,octobersveryown,,8,,
9/9/2021,1118019550,Drake - Fair Trade (feat. Travis Scott),octobersveryown,,9,,
9/9/2021,1114928791,Off The Grid,Kanye West,,10,,
9/9/2021,1118019910,Drake - Knife Talk (feat. 21 Savage & Project Pat),octobersveryown,,11,,
9/9/2021,1118019811,Drake - Way 2 Sexy (feat. Future & Young Thug),octobersveryown,,12,,
9/9/2021,1083311779,"IF SELF-DESTRUCTION WAS AN OLYMPIC EVENT, I'D BE TONYA HARDING",$UICIDEBOY$,,13,,
9/9/2021,1102747825,Run It Up (feat. Sleepy Hallow & A Boogie Wit Da Hoodie),Sheff G,,14,,
9/9/2021,947724139,Jugaste y Sufr�feat. DannyLux),Eslabon Armado,,15,,
9/9/2021,1109914525,Betrayal Feat. Drake,Trippie Redd,,16,,
9/9/2021,1109175157,Danny Phantom Ft. XXXTentacion,Trippie Redd,,17,,
9/9/2021,1114928752,Hurricane,Kanye West,,18,,
9/9/2021,1083383002,Nevada,YoungBoy Never Broke Again,,19,,
9/9/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,20,,
9/9/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,21,,
9/9/2021,1023058027,Polo G - RAPSTAR,POLO G,,22,,
9/9/2021,1118019772,Drake - In The Bible (feat. Lil Durk & Giveon),octobersveryown,,23,,
9/9/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,24,,
9/9/2021,1083311815,5 GRAND AT 8 TO 1,$UICIDEBOY$,,25,,
9/9/2021,1118020210,Drake - TSU,octobersveryown,,26,,
9/9/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,27,,
9/9/2021,1114928674,Moon,Kanye West,,28,,
9/9/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,29,,
9/9/2021,1118019982,Drake - Love All (feat. JAY-Z),octobersveryown,,30,,
9/9/2021,1118019595,Drake - Papis Home,octobersveryown,,31,,
9/9/2021,1043855476,AVALON,$UICIDEBOY$,,32,,
9/9/2021,1083312091,UGLIEST,$UICIDEBOY$,,33,,
9/9/2021,1109159653,Demon Time Ft. Ski Mask The Slump God,Trippie Redd,,34,,
9/9/2021,1113703852,family ties (with Kendrick Lamar),Baby Keem,,35,,
9/9/2021,1032906976,Luvdrug (prod.Newrvge),Joey Melrose,,36,,
9/9/2021,1104913891,Paralyzed,Sueco,,37,,
9/9/2021,1118019694,Drake - No Friends In The Industry,octobersveryown,,38,,
9/9/2021,1115323483,G봠Busy (prod. Flansie Skimayne),Yeat,,39,,
9/9/2021,1118019856,Drake - N 2 Deep (feat. Future),octobersveryown,,40,,
9/9/2021,1056690214,Tell Em,cochise,,41,,
9/9/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,42,,
9/9/2021,534244497,Lil Baby - Ready (feat. Gunna),Lil Baby,,43,,
9/9/2021,1109163976,Super Cell,Trippie Redd,,44,,
9/9/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,45,,
9/9/2021,1107516598,What's Wrong,Rod Wave,,46,,
9/9/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,47,,
9/9/2021,1032039724,Antisocial (feat. Slump6s) [prod. Maajins x CGM],BabySantana,,48,,
9/9/2021,1109164987,MP5 Ft. Sofaygo,Trippie Redd,,49,,
9/9/2021,813327142,3 Headed Goat feat. Lil Baby and Polo G,Lil Durk,,50,,
9/9/2021,1118019748,Drake - Pipe Down,octobersveryown,,51,,
9/9/2021,1109168209,Supernatural,Trippie Redd,,52,,
9/9/2021,1096653319,Senseless,Kodak Black,,53,,
9/9/2021,1118019826,Drake - 7am On Bridle Path,octobersveryown,,54,,
9/9/2021,1034990764,Wockesha,MoneyBagg Yo,,55,,
9/9/2021,1104706267,Mind Of Melvin (feat. Lil Uzi Vert),YNW Melly,,56,,
9/9/2021,983561995,Calling My Phone (feat. 6lack),Lil Tjay,,57,,
9/9/2021,1109172799,Molly Hearts,Trippie Redd,,58,,
9/9/2021,1100807359,Lil Tecca - REPEAT IT feat. Gunna,Lil Tecca ?,,59,,
9/9/2021,1104833194,Notice Me,DC The Don,,60,,
9/9/2021,816595933,Polo G - Martin & Gina,POLO G,,61,,
9/9/2021,1114928743,Praise God,Kanye West,,62,,
9/9/2021,1108272196,Kay Flock - Is Ya Ready,Kay Flock,,63,,
9/9/2021,1020411538,4 Da Gang (with Roddy Ricch),42 Dugg,,64,,
9/9/2021,1052667649,"Switch it Up (feat. G Herbo, No More Heroes)",Pooh Shiesty,,65,,
9/9/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,66,,
9/9/2021,1056040759,ft OGbobbybillions \,blueface,,67,,
9/9/2021,743999932,9 Times Out Of 10 (feat. Lil Baby),Big Havi,,68,,
9/9/2021,1112857807,Lil Tecca - LOT OF ME,Lil Tecca ?,,69,,
9/9/2021,1061728813,Late At Night,Roddy Ricch,,70,,
9/9/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,71,,
9/9/2021,1083312043,MATERIALISM AS A MEANS TO AN END,$UICIDEBOY$,,72,,
9/9/2021,1056306229,Touchable,Remble,,73,,
9/9/2021,1118019841,Drake - IMY2 (feat. Kid Cudi),octobersveryown,,74,,
9/9/2021,1114928734,Jonah,Kanye West,,75,,
9/9/2021,1114928665,Jail,Kanye West,,76,,
9/9/2021,1118019868,"Drake, Yebba - Yebbas Heartbreak",octobersveryown,,77,,
9/9/2021,308686961,Dark Red,Steve Lacy,,78,,
9/9/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,79,,
9/9/2021,937006552,Lil Baby - On Me,Lil Baby,,80,,
9/9/2021,1109170156,Finish Line,Trippie Redd,,81,,
9/9/2021,373180994,All Girls Are The Same,Juice WRLD,,82,,
9/9/2021,1087503007,"5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez)",EST Gee,,83,,
9/9/2021,1091837809,You Are My High,DJ SNAKE,,84,,
9/9/2021,1114928860,Pure Souls,Kanye West,,85,,
9/9/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,86,,
9/9/2021,1091891896,B Lovee - IYKYK,Mr. Tuned-In V2,,87,,
9/9/2021,1109165722,"Captain Crunch Ft. BabyFace Ray, Sada Baby & Icewear Vezzo",Trippie Redd,,88,,
9/9/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,89,,
9/9/2021,1114928842,Ok Ok,Kanye West,,90,,
9/9/2021,1099546222,"Jack Harlow, Pooh Shiesty - SUVs (Black on Black)",Jack Harlow,,91,,
9/9/2021,1118020186,Drake - You Only Live Twice (feat. Lil Wayne & Rick Ross),octobersveryown,,92,,
9/9/2021,1083312139,THE NUMBER YOU HAVE DIALED IS NOT IN SERVICE,$UICIDEBOY$,,93,,
9/9/2021,855569809,HIM.,Jaywall,,94,,
9/9/2021,977984449,DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE (TikTok) I walk in the spot 30 on me and some chops,Reelaxxx,,95,,
9/9/2021,1118019970,Drake - Race My Mind,octobersveryown,,96,,
9/9/2021,1005564706,Hood Melody (feat. Youngboy Never Broke Again),DDG,,97,,
9/9/2021,1060725400,"Lil Baby, Lil Durk, Travis Scott - Hats Off",Lil Baby,,98,,
9/9/2021,1083311710,DEGENERATION IN THE KEY OF A MINOR,$UICIDEBOY$,,99,,
9/9/2021,1109171392,Space Time,Trippie Redd,,100,,
12/9/2021,911978875,Canceled,Larray,,1,,
12/9/2021,1118019910,Drake - Knife Talk (feat. 21 Savage & Project Pat),octobersveryown,,2,,
12/9/2021,1118019811,Drake - Way 2 Sexy (feat. Future & Young Thug),octobersveryown,,3,,
12/9/2021,1118019889,Drake - Champagne Poetry,octobersveryown,,4,,
12/9/2021,1118019991,Drake - Girls Want Girls (feat. Lil Baby),octobersveryown,,5,,
12/9/2021,1118019550,Drake - Fair Trade (feat. Travis Scott),octobersveryown,,6,,
12/9/2021,1109157970,Matt Hardy 999 Ft. Juice WRLD,Trippie Redd,,7,,
12/9/2021,1026185437,2055,Sleepy Hallow,,8,,
12/9/2021,1102747825,Run It Up (feat. Sleepy Hallow & A Boogie Wit Da Hoodie),Sheff G,,9,,
12/9/2021,1118019772,Drake - In The Bible (feat. Lil Durk & Giveon),octobersveryown,,10,,
12/9/2021,1118020210,Drake - TSU,octobersveryown,,11,,
12/9/2021,1083311806,LIFE IS BUT A STREAM~,$UICIDEBOY$,,12,,
12/9/2021,1109170768,Rich MF Ft. Polo G & Lil Durk,Trippie Redd,,13,,
12/9/2021,1118019982,Drake - Love All (feat. JAY-Z),octobersveryown,,14,,
12/9/2021,1118019595,Drake - Papis Home,octobersveryown,,15,,
12/9/2021,1118019694,Drake - No Friends In The Industry,octobersveryown,,16,,
12/9/2021,947724139,Jugaste y Sufr�feat. DannyLux),Eslabon Armado,,17,,
12/9/2021,1118019856,Drake - N 2 Deep (feat. Future),octobersveryown,,18,,
12/9/2021,1083311779,"IF SELF-DESTRUCTION WAS AN OLYMPIC EVENT, I'D BE TONYA HARDING",$UICIDEBOY$,,19,,
12/9/2021,1109914525,Betrayal Feat. Drake,Trippie Redd,,20,,
12/9/2021,1109175157,Danny Phantom Ft. XXXTentacion,Trippie Redd,,21,,
12/9/2021,1114928791,Off The Grid,Kanye West,,22,,
12/9/2021,1083383002,Nevada,YoungBoy Never Broke Again,,23,,
12/9/2021,1104731155,Rumors (feat. Cardi B),Lizzo,,24,,
12/9/2021,1118019748,Drake - Pipe Down,octobersveryown,,25,,
12/9/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,26,,
12/9/2021,1023058027,Polo G - RAPSTAR,POLO G,,27,,
12/9/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,28,,
12/9/2021,1118019826,Drake - 7am On Bridle Path,octobersveryown,,29,,
12/9/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,30,,
12/9/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,31,,
12/9/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,32,,
12/9/2021,1114928752,Hurricane,Kanye West,,33,,
12/9/2021,1113703852,family ties (with Kendrick Lamar),Baby Keem,,34,,
12/9/2021,1032906976,Luvdrug (prod.Newrvge),Joey Melrose,,35,,
12/9/2021,1118019841,Drake - IMY2 (feat. Kid Cudi),octobersveryown,,36,,
12/9/2021,1114928674,Moon,Kanye West,,37,,
12/9/2021,1109159653,Demon Time Ft. Ski Mask The Slump God,Trippie Redd,,38,,
12/9/2021,1118019868,"Drake, Yebba - Yebbas Heartbreak",octobersveryown,,39,,
12/9/2021,1112857807,Lil Tecca - LOT OF ME,Lil Tecca ?,,40,,
12/9/2021,534244497,Lil Baby - Ready (feat. Gunna),Lil Baby,,41,,
12/9/2021,1083311815,5 GRAND AT 8 TO 1,$UICIDEBOY$,,42,,
12/9/2021,1118020186,Drake - You Only Live Twice (feat. Lil Wayne & Rick Ross),octobersveryown,,43,,
12/9/2021,1043855476,AVALON,$UICIDEBOY$,,44,,
12/9/2021,1118019970,Drake - Race My Mind,octobersveryown,,45,,
12/9/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,46,,
12/9/2021,1083312091,UGLIEST,$UICIDEBOY$,,47,,
12/9/2021,1032039724,Antisocial (feat. Slump6s) [prod. Maajins aka chubby 13 yr old],BabySantana,,48,,
12/9/2021,1107516598,What's Wrong,Rod Wave,,49,,
12/9/2021,1056690214,Tell Em,cochise,,50,,
12/9/2021,1104913891,Paralyzed,Sueco,,51,,
12/9/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,52,,
12/9/2021,1118710048,Yvngxchris - Foolin Around (Best Version) (prod. by Yuskisx),UNDERGROUND,,53,,
12/9/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,54,,
12/9/2021,1109163976,Super Cell,Trippie Redd,,55,,
12/9/2021,1118019490,Drake - Fountains (feat. Tems),octobersveryown,,56,,
12/9/2021,813327142,3 Headed Goat feat. Lil Baby and Polo G,Lil Durk,,57,,
12/9/2021,1115323483,G봠Busy (prod. Flansie Skimayne),Yeat,,58,,
12/9/2021,743999932,9 Times Out Of 10 (feat. Lil Baby),Big Havi,,59,,
12/9/2021,1118019763,Drake - Get Along Better (feat. Ty Dolla $ign),octobersveryown,,60,,
12/9/2021,1109164987,MP5 Ft. Sofaygo,Trippie Redd,,61,,
12/9/2021,1096653319,Senseless,Kodak Black,,62,,
12/9/2021,1100228941,From the Block,Raw Youngin,,63,,
12/9/2021,1109168209,Supernatural,Trippie Redd,,64,,
12/9/2021,983561995,Calling My Phone (feat. 6lack),Lil Tjay,,65,,
12/9/2021,1034990764,Wockesha,MoneyBagg Yo,,66,,
12/9/2021,1118020330,Drake - Fucking Fans,octobersveryown,,67,,
12/9/2021,1108272196,Kay Flock - Is Ya Ready,Kay Flock,,68,,
12/9/2021,1109172799,Molly Hearts,Trippie Redd,,69,,
12/9/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,70,,
12/9/2021,1020411538,4 Da Gang (with Roddy Ricch),42 Dugg,,71,,
12/9/2021,816595933,Polo G - Martin & Gina,POLO G,,72,,
12/9/2021,1104706267,Mind Of Melvin (feat. Lil Uzi Vert),YNW Melly,,73,,
12/9/2021,1061728813,Late At Night,Roddy Ricch,,74,,
12/9/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,75,,
12/9/2021,1100807359,Lil Tecca - REPEAT IT feat. Gunna,Lil Tecca ?,,76,,
12/9/2021,1118019964,Drake - The Remorse,octobersveryown,,77,,
12/9/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,78,,
12/9/2021,1118066803,Turn Me Up (prod. SwanBeatz),2Floody,,79,,
12/9/2021,308686961,Dark Red,Steve Lacy,,80,,
12/9/2021,1052667649,"Switch it Up (feat. G Herbo, No More Heroes)",Pooh Shiesty,,81,,
12/9/2021,1087503007,"5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez)",EST Gee,,82,,
12/9/2021,373180994,All Girls Are The Same,Juice WRLD,,83,,
12/9/2021,937006552,Lil Baby - On Me,Lil Baby,,84,,
12/9/2021,1056040759,ft OGbobbybillions \,blueface,,85,,
12/9/2021,1056306229,Touchable,Remble,,86,,
12/9/2021,1109170156,Finish Line,Trippie Redd,,87,,
12/9/2021,977984449,DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE (TikTok) I walk in the spot 30 on me and some chops,Reelaxxx,,88,,
12/9/2021,1116904462,HOT DEMON B!TCHES NEAR U ! ! ! w/ Night Lovell,CORPSE,,89,,
12/9/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,90,,
12/9/2021,1109165722,"Captain Crunch Ft. BabyFace Ray, Sada Baby & Icewear Vezzo",Trippie Redd,,91,,
12/9/2021,1109166634,IPhone,Trippie Redd,,92,,
12/9/2021,1091891896,B Lovee - IYKYK,Mr. Tuned-In V2,,93,,
12/9/2021,1005564706,Hood Melody (feat. Youngboy Never Broke Again),DDG,,94,,
12/9/2021,1091837809,You Are My High,DJ SNAKE,,95,,
12/9/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,96,,
12/9/2021,1083312043,MATERIALISM AS A MEANS TO AN END,$UICIDEBOY$,,97,,
12/9/2021,1109171392,Space Time,Trippie Redd,,98,,
12/9/2021,1060725400,"Lil Baby, Lil Durk, Travis Scott - Hats Off",Lil Baby,,99,,
12/9/2021,1099546222,"Jack Harlow, Pooh Shiesty - SUVs (Black on Black)",Jack Harlow,,100,,
13/09/2021,911978875,Canceled,Larray,,1,,
13/09/2021,1118019910,Drake - Knife Talk (feat. 21 Savage & Project Pat),octobersveryown,,2,,
13/09/2021,1118019811,Drake - Way 2 Sexy (feat. Future & Young Thug),octobersveryown,,3,,
13/09/2021,1118019889,Drake - Champagne Poetry,octobersveryown,,4,,
13/09/2021,1118019991,Drake - Girls Want Girls (feat. Lil Baby),octobersveryown,,5,,
13/09/2021,1118019550,Drake - Fair Trade (feat. Travis Scott),octobersveryown,,6,,
13/09/2021,1109157970,Matt Hardy 999 Ft. Juice WRLD,Trippie Redd,,7,,
13/09/2021,1026185437,2055,Sleepy Hallow,,8,,
13/09/2021,1102747825,Run It Up (feat. Sleepy Hallow & A Boogie Wit Da Hoodie),Sheff G,,9,,
13/09/2021,1118019772,Drake - In The Bible (feat. Lil Durk & Giveon),octobersveryown,,13,,
13/09/2021,1118020210,Drake - TSU,octobersveryown,,12,,
13/09/2021,1083311806,LIFE IS BUT A STREAM~,$UICIDEBOY$,,11,,
13/09/2021,1109170768,Rich MF Ft. Polo G & Lil Durk,Trippie Redd,,10,,
13/09/2021,1118019982,Drake - Love All (feat. JAY-Z),octobersveryown,,15,,
13/09/2021,1118019595,Drake - Papis Home,octobersveryown,,17,,
13/09/2021,1118019694,Drake - No Friends In The Industry,octobersveryown,,16,,
13/09/2021,947724139,Jugaste y Sufr�feat. DannyLux),Eslabon Armado,,14,,
13/09/2021,1118019856,Drake - N 2 Deep (feat. Future),octobersveryown,,22,,
13/09/2021,1083311779,IF SELF-DESTRUCTION WAS AN OLYMPIC EVENT, I'D BE TONYA HARDING,,$UICIDEBOY$,18,
13/09/2021,1109914525,Betrayal Feat. Drake,Trippie Redd,,19,,
13/09/2021,1109175157,Danny Phantom Ft. XXXTentacion,Trippie Redd,,20,,
13/09/2021,1114928791,Off The Grid,Kanye West,,24,,
13/09/2021,1083383002,Nevada,YoungBoy Never Broke Again,,21,,
13/09/2021,1104731155,Rumors (feat. Cardi B),Lizzo,,30,,
13/09/2021,1118019748,Drake - Pipe Down,octobersveryown,,32,,
13/09/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,23,,
13/09/2021,1023058027,Polo G - RAPSTAR,POLO G,,25,,
13/09/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,26,,
13/09/2021,1118019826,Drake - 7am On Bridle Path,octobersveryown,,38,,
13/09/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,28,,
13/09/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,29,,
13/09/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,27,,
13/09/2021,1114928752,Hurricane,Kanye West,,34,,
13/09/2021,1113703852,family ties (with Kendrick Lamar),Baby Keem,,31,,
13/09/2021,1032906976,Luvdrug (prod.Newrvge),Joey Melrose,,33,,
13/09/2021,1118019841,Drake - IMY2 (feat. Kid Cudi),octobersveryown,,41,,
13/09/2021,1114928674,Moon,Kanye West,,37,,
13/09/2021,1109159653,Demon Time Ft. Ski Mask The Slump God,Trippie Redd,,39,,
13/09/2021,1118019868,Drake, Yebba - Yebbas Heartbreak,,octobersveryown,49,
13/09/2021,1112857807,Lil Tecca - LOT OF ME,Lil Tecca ?,,35,,
13/09/2021,534244497,Lil Baby - Ready (feat. Gunna),Lil Baby,,40,,
13/09/2021,1083311815,5 GRAND AT 8 TO 1,$UICIDEBOY$,,46,,
13/09/2021,1118020186,Drake - You Only Live Twice (feat. Lil Wayne & Rick Ross),octobersveryown,,58,,
13/09/2021,1043855476,AVALON,$UICIDEBOY$,,52,,
13/09/2021,1118019970,Drake - Race My Mind,octobersveryown,,61,,
13/09/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,43,,
13/09/2021,1083312091,UGLIEST,$UICIDEBOY$,,55,,
13/09/2021,1032039724,Antisocial (feat. Slump6s) [prod. Maajins aka chubby 13 yr old],BabySantana,,42,,
13/09/2021,1107516598,What's Wrong,Rod Wave,,44,,
13/09/2021,1056690214,Tell Em,cochise,,45,,
13/09/2021,1104913891,Paralyzed,Sueco,,54,,
13/09/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,47,,
13/09/2021,1118710048,Yvngxchris - Foolin Around (Best Version) (prod. by Yuskisx),UNDERGROUND,,36,,
13/09/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,48,,
13/09/2021,1109163976,Super Cell,Trippie Redd,,50,,
13/09/2021,1118019490,Drake - Fountains (feat. Tems),octobersveryown,,70,,
13/09/2021,813327142,3 Headed Goat feat. Lil Baby and Polo G,Lil Durk,,53,,
13/09/2021,1115323483,G봠Busy (prod. Flansie Skimayne),Yeat,,57,,
13/09/2021,743999932,9 Times Out Of 10 (feat. Lil Baby),Big Havi,,56,,
13/09/2021,1118019763,Drake - Get Along Better (feat. Ty Dolla $ign),octobersveryown,,80,,
13/09/2021,1109164987,MP5 Ft. Sofaygo,Trippie Redd,,59,,
13/09/2021,1096653319,Senseless,Kodak Black,,60,,
13/09/2021,1100228941,From the Block,Raw Youngin,,51,,
13/09/2021,1109168209,Supernatural,Trippie Redd,,62,,
13/09/2021,983561995,Calling My Phone (feat. 6lack),Lil Tjay,,64,,
13/09/2021,1034990764,Wockesha,MoneyBagg Yo,,65,,
13/09/2021,1118020330,Drake - Fucking Fans,octobersveryown,,91,,
13/09/2021,1108272196,Kay Flock - Is Ya Ready,Kay Flock,,66,,
13/09/2021,1109172799,Molly Hearts,Trippie Redd,,67,,
13/09/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,69,,
13/09/2021,1020411538,4 Da Gang (with Roddy Ricch),42 Dugg,,68,,
13/09/2021,816595933,Polo G - Martin & Gina,POLO G,,71,,
13/09/2021,1104706267,Mind Of Melvin (feat. Lil Uzi Vert),YNW Melly,,72,,
13/09/2021,1061728813,Late At Night,Roddy Ricch,,74,,
13/09/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,73,,
13/09/2021,1100807359,Lil Tecca - REPEAT IT feat. Gunna,Lil Tecca ?,,79,,
13/09/2021,1118019964,Drake - The Remorse,octobersveryown,,,,
13/09/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,75,,
13/09/2021,1118066803,Turn Me Up (prod. SwanBeatz),2Floody,,63,,
13/09/2021,308686961,Dark Red,Steve Lacy,,82,,
13/09/2021,1052667649,Switch it Up (feat. G Herbo, No More Heroes),,Pooh Shiesty,76,
13/09/2021,1087503007,5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez),,EST Gee,77,
13/09/2021,373180994,All Girls Are The Same,Juice WRLD,,78,,
13/09/2021,937006552,Lil Baby - On Me,Lil Baby,,81,,
13/09/2021,1056040759,ft OGbobbybillions ,blueface,,7641351,84,
13/09/2021,1056306229,Touchable,Remble,,86,,
13/09/2021,1109170156,Finish Line,Trippie Redd,,87,,
13/09/2021,977984449,DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE (TikTok) I walk in the spot 30 on me and some chops,Reelaxxx,,83,,
13/09/2021,1116904462,HOT DEMON B!TCHES NEAR U ! ! ! w/ Night Lovell,CORPSE,,95,,
13/09/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,85,,
13/09/2021,1109165722,Captain Crunch Ft. BabyFace Ray, Sada Baby & Icewear Vezzo,,Trippie Redd,89,
13/09/2021,1109166634,IPhone,Trippie Redd,,88,,
13/09/2021,1091891896,B Lovee - IYKYK,Mr. Tuned-In V2,,92,,
13/09/2021,1005564706,Hood Melody (feat. Youngboy Never Broke Again),DDG,,90,,
13/09/2021,1091837809,You Are My High,DJ SNAKE,,100,,
13/09/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,93,,
13/09/2021,1083312043,MATERIALISM AS A MEANS TO AN END,$UICIDEBOY$,,,,
13/09/2021,1109171392,Space Time,Trippie Redd,,96,,
13/09/2021,1060725400,Lil Baby, Lil Durk,, Travis Scott - Hats Off,Lil Baby,99
13/09/2021,1099546222,Jack Harlow, Pooh Shiesty - SUVs (Black on Black),,Jack Harlow,94,
13/09/2021,579632454,NLE Choppa X White $osa-Hit The Scene(Official Audio),Str8Bangerz Hit's,,1,,
13/09/2021,229787464,Gassed Up,Nebu Kiniza,,2,,
14/09/2021,911978875,Canceled,Larray,,1,,
14/09/2021,1118019910,Drake - Knife Talk (feat. 21 Savage & Project Pat),octobersveryown,,2,,
14/09/2021,1118019811,Drake - Way 2 Sexy (feat. Future & Young Thug),octobersveryown,,3,,
14/09/2021,1118019889,Drake - Champagne Poetry,octobersveryown,,4,,
14/09/2021,1118019991,Drake - Girls Want Girls (feat. Lil Baby),octobersveryown,,5,,
14/09/2021,1118019550,Drake - Fair Trade (feat. Travis Scott),octobersveryown,,6,,
14/09/2021,1109157970,Matt Hardy 999 Ft. Juice WRLD,Trippie Redd,,7,,
14/09/2021,1026185437,2055,Sleepy Hallow,,8,,
14/09/2021,1102747825,Run It Up (feat. Sleepy Hallow & A Boogie Wit Da Hoodie),Sheff G,,9,,
14/09/2021,1118019772,Drake - In The Bible (feat. Lil Durk & Giveon),octobersveryown,,14,,
14/09/2021,1118020210,Drake - TSU,octobersveryown,,12,,
14/09/2021,1083311806,LIFE IS BUT A STREAM~,$UICIDEBOY$,,11,,
14/09/2021,1109170768,Rich MF Ft. Polo G & Lil Durk,Trippie Redd,,10,,
14/09/2021,1118019982,Drake - Love All (feat. JAY-Z),octobersveryown,,15,,
14/09/2021,1118019595,Drake - Papis Home,octobersveryown,,21,,
14/09/2021,1118019694,Drake - No Friends In The Industry,octobersveryown,,17,,
14/09/2021,947724139,Jugaste y Sufr�feat. DannyLux),Eslabon Armado,,13,,
14/09/2021,1118019856,Drake - N 2 Deep (feat. Future),octobersveryown,,29,,
14/09/2021,1083311779,IF SELF-DESTRUCTION WAS AN OLYMPIC EVENT, I'D BE TONYA HARDING,,18,,
14/09/2021,1109914525,Betrayal Feat. Drake,Trippie Redd,,16,,
14/09/2021,1109175157,Danny Phantom Ft. XXXTentacion,Trippie Redd,,20,,
14/09/2021,1114928791,Off The Grid,Kanye West,,24,,
14/09/2021,1083383002,Nevada,YoungBoy Never Broke Again,,19,,
14/09/2021,1104731155,Rumors (feat. Cardi B),Lizzo,,38,,
14/09/2021,1118019748,Drake - Pipe Down,octobersveryown,,39,,
14/09/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,22,,
14/09/2021,1023058027,Polo G - RAPSTAR,POLO G,,23,,
14/09/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,26,,
14/09/2021,1118019826,Drake - 7am On Bridle Path,octobersveryown,,42,,
14/09/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,30,,
14/09/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,31,,
14/09/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,27,,
14/09/2021,1114928752,Hurricane,Kanye West,,34,,
14/09/2021,1113703852,family ties (with Kendrick Lamar),Baby Keem,,28,,
